"Time (seconds)","Speed (mph)"
403,21.12730765
404,21.67680838
405,22.14558716
406,22.58860468
407,23.02043724
408,23.42055838
409,23.7695931
410,24.07345552
411,24.35825469
412,24.65179531
413,24.97140892
414,25.32606945
415,25.70511632
416,26.03074858
417,26.10860538
418,25.63106713
419,24.29705729
420,22.05820685
421,19.30318528
422,16.75503761
423,15.12374802
424,14.74203782
425,15.4053865
426,16.56742879
427,17.76273222
428,18.86759196
429,20.02724481
430,21.41950038
431,23.04952137
432,24.71104655
433,26.14885103
434,27.24874448
435,28.08305339
436,28.83581863
437,29.68958362
438,30.71471069
439,31.81337699
440,32.77005726
441,33.37246623
442,33.50028861
443,33.15943313
444,32.49700887
445,31.76579724
446,31.2225404
447,31.01338699
448,31.10674811
449,31.34355486
450,31.57380237
451,31.72724005
452,31.7890321
453,31.76174096
454,31.64291051
455,31.43112979
456,31.11237031
457,30.56850801
458,29.55507586
459,27.87840315
460,25.56566389
461,22.78821475
462,19.66103533
463,16.21356474
464,12.58148025
465,9.168544806
466,6.522725656
467,4.966081717
468,4.346703404
469,4.212271322
470,4.22118757
471,4.365799096
472,4.850624593
473,5.784403367
474,6.965932385
475,7.988028506
476,8.591870059
477,8.915404808
478,9.369645124
479,10.24971558
480,11.46293079
481,12.66218959
482,13.62307751
483,14.42720488
484,15.31025402
485,16.41030785
486,17.65036371
487,18.82617682
488,19.79543498
489,20.56103399
490,21.1986052
491,21.75623291
492,22.21600534
493,22.53768043
494,22.73289365
495,22.86225673
496,22.95690267
497,22.95574219
498,22.69901263
499,21.98518119
500,20.67070132
501,18.74764968
502,16.33990229
503,13.62399833
504,10.76970692
505,7.954902518
506,5.376221924
507,3.213683966
508,1.604205671
509,0
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,1.873161737
636,3.056993699
637,4.009979887
638,4.566504778
639,4.78601423
640,4.818729364
641,4.794638556
642,4.785859259
643,4.817716646
644,4.876706601
645,4.932116002
646,4.989785098
647,5.117623698
648,5.399566709
649,5.85786871
650,6.423709891
651,6.99657523
652,7.521677014
653,7.992756929
654,8.407021891
655,8.738744885
656,8.941011091
657,8.96617048
658,8.765572917
659,8.250459566
660,7.308665539
661,5.922574579
662,4.257416585
663,2.614805094
664,1.299853109
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,1.985386091
693,3.158007871
694,4.015203857
695,4.434737839
696,4.551521229
697,4.544889904
698,4.499674363
699,4.410185721
700,4.244198986
701,3.97416533
702,3.584241653
703,3.074892869
704,2.452456578
705,1.735605004
706,1.009684012
707,0
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,0
833,0
834,0
835,0
836,0
837,0
838,0
839,0
840,0
841,0
842,0
843,0
844,0
845,0
846,0
847,0
848,0
849,0
850,0
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,0
870,0
871,0
872,0
873,0
874,0
875,0
876,0
877,0
878,0
879,0
880,0
881,0
882,0
883,0
884,0
885,0
886,0
887,0
888,0
889,0
890,0
891,0
892,0
893,0
894,0
895,0
896,0
897,0
898,0
899,0
900,0
901,0
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,0
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,0
1030,0
1031,0
1032,0
1033,0
1034,0
1035,0
1036,0
1037,1.60888544
1038,2.79743321
1039,4.058867885
1040,5.31799421
1041,6.558415876
1042,7.742255046
1043,8.847412109
1044,9.891478097
1045,10.91761428
1046,11.98950841
1047,13.14824945
1048,14.37188918
1049,15.60722203
1050,16.8146042
1051,18.00538103
1052,19.2512357
1053,20.58577172
1054,21.91291597
1055,23.08472866
1056,24.03845907
1057,24.83774089
1058,25.62356184
1059,26.52014212
1060,27.55911389
1061,28.67132574
1062,29.72135992
1063,30.57367612
1064,31.18384086
1065,31.64505307
1066,32.12825137
1067,32.74765852
1068,33.49263916
1069,34.30093454
1070,35.13677874
1071,35.98136079
1072,36.81688064
1073,37.63027565
1074,38.41209077
1075,39.16473168
1076,39.90177095
1077,40.63370879
1078,41.36129482
1079,42.06238258
1080,42.68839042
1081,43.19740763
1082,43.5903965
1083,43.91430966
1084,44.21842977
1085,44.49546956
1086,44.69424351
1087,44.79311692
1088,44.82411836
1089,44.83486363
1090,44.84988502
1091,44.8581976
1092,44.83808919
1093,44.79394043
1094,44.75394165
1095,44.73601004
1096,44.72803263
1097,44.70059913
1098,44.63584281
1099,44.54293039
1100,44.44904669
1101,44.37938174
1102,44.3377828
1103,44.29909226
1104,44.23052833
1105,44.12409017
1106,43.99686965
1107,43.8669912
1108,43.74030407
1109,43.61682989
1110,43.51324969
1111,43.4650086
1112,43.48236357
1113,43.52761515
1114,43.55706328
1115,43.55867966
1116,43.54442051
1117,43.5342681
1118,43.54469622
1119,43.57651937
1120,43.62063389
1121,43.667082
1122,43.70247128
1123,43.73224377
1124,43.775005
1125,43.73841919
1126,43.31994658
1127,42.12592616
1128,39.91618327
1129,36.7608063
1130,32.9966179
1131,29.00480207
1132,25.0097715
1133,21.07590768
1134,17.2130621
1135,13.44646624
1136,9.870674119
1137,6.693343506
1138,4.177649681
1139,2.492860805
1140,1.613112909
1141,1.358233991
1142,1.537418504
1143,2.057208019
1144,2.879973377
1145,3.910908261
1146,5.003400937
1147,6.067708682
1148,7.108145461
1149,8.174646229
1150,9.30328683
1151,10.48365537
1152,11.7078393
1153,13.01678345
1154,14.42303147
1155,15.85073039
1156,17.21161511
1157,18.48877575
1158,19.7327996
1159,20.98216634
1160,22.18114764
1161,23.22251064
1162,24.07774065
1163,24.83727417
1164,25.63315924
1165,26.54857573
1166,27.58840524
1167,28.71205072
1168,29.86947452
1169,30.99365699
1170,31.98189912
1171,32.74153535
1172,33.27276751
1173,33.67138399
1174,34.0552746
1175,34.49263567
1176,34.95393979
1177,35.33312901
1178,35.53445638
1179,35.51134766
1180,35.22948574
1181,34.63927083
1182,33.69297363
1183,32.37509702
1184,30.73521194
1185,28.92643171
1186,27.18648211
1187,25.71613008
1188,24.55936582
1189,23.59471354
1190,22.61034029
1191,21.41415568
1192,19.94355137
1193,18.2898198
1194,16.6098098
1195,15.00875041
1196,13.45531041
1197,11.77138468
1198,9.77015189
1199,7.461962658
1200,5.097147682
1201,3.011581741
1202,1.461338472
1203,0
1204,0
1205,0
1206,0
1207,0
1208,0
1209,0
1210,0
1211,0
1212,0
1213,0
1214,0
1215,0
1216,0
1217,0
1218,0
1219,0
1220,0
1221,0
1222,0
1223,0
1224,0
1225,0
1226,0
1227,0
1228,0
1229,0
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,0
1237,0
1238,0
1239,0
1240,0
1241,0
1242,0
1243,0
1244,0
1245,0
1246,0
1247,0
1248,0
1249,0
1250,0
1251,0
1252,0
1253,0
1254,0
1255,0
1256,0
1257,0
1258,0
1259,0
1260,0
1261,0
1262,0
1263,0
1264,0
1265,0
1266,0
1267,0
1268,2.71667341
1269,4.557563302
1270,6.252043283
1271,7.62443371
1272,8.815120443
1273,10.00304292
1274,11.18947335
1275,12.26511562
1276,13.16959223
1277,13.96894973
1278,14.87797096
1279,16.16261527
1280,17.96557146
1281,20.20653024
1282,22.57049107
1283,24.64582171
1284,26.19825079
1285,27.31411168
1286,28.2866891
1287,29.38179647
1288,30.67476597
1289,32.08459635
1290,33.50636492
1291,34.86046695
1292,36.06925828
1293,37.04141945
1294,37.69692766
1295,38.04837705
1296,38.2454337
1297,38.48985567
1298,38.91446766
1299,39.52873192
1300,40.24074515
1301,40.95166277
1302,41.62820202
1303,42.27194144
1304,42.8815872
1305,43.47302926
1306,44.08696016
1307,44.75667347
1308,45.47917608
1309,46.21823719
1310,46.92841419
1311,47.5743124
1312,48.14091942
1313,48.63611357
1314,49.07960682
1315,49.48649083
1316,49.8587586
1317,50.19035185
1318,50.48007406
1319,50.73737124
1320,50.97122995
1321,51.16361764
1322,51.25330991
1323,51.1659314
1324,50.86961211
1325,50.39683832
1326,49.8214574
1327,49.21568952
1328,48.61089652
1329,47.99689895
1330,47.36351196
1331,46.73805373
1332,46.18505173
1333,45.76688907
1334,45.49430559
1335,45.31729428
1336,45.16689837
1337,45.00415341
1338,44.83955061
1339,44.71975069
1340,44.69500756
1341,44.79363589
1342,45.01824137
1343,45.34337629
1344,45.71454125
1345,46.07300037
1346,46.38102179
1347,46.62033331
1348,46.7900862
1349,46.9115836
1350,47.02280064
1351,47.16514166
1352,47.36341285
1353,47.61026571
1354,47.87643229
1355,48.13195272
1356,48.35685372
1357,48.54286778
1358,48.68568993
1359,48.77841134
1360,48.81950033
1361,48.81909488
1362,48.79141631
1363,48.74564936
1364,48.68385911
1365,48.59984131
1366,48.47521566
1367,48.28424433
1368,48.01190953
1369,47.66685721
1370,47.25763602
1371,46.73823934
1372,46.01706479
1373,45.06714739
1374,44.00079259
1375,43.00802025
1376,42.22557983
1377,41.65156843
1378,41.18562779
1379,40.7246174
1380,40.14237991
1381,39.21033465
1382,37.6509625
1383,35.27084862
1384,32.03605614
1385,28.08517613
1386,23.65416378
1387,18.96394159
1388,14.24872729
1389,9.861247204
1390,6.250163147
1391,3.838998414
1392,2.866984279
1393,3.230603232
1394,4.508770151
1395,6.185994228
1396,7.876411962
1397,9.422226208
1398,10.81057684
1399,12.03392567
1400,13.08424997
1401,14.01531855
1402,14.9909954
1403,16.28178089
1404,18.07757057
1405,20.25656971
1406,22.39511597
1407,23.95528099
1408,24.50174177
1409,23.90092215
1410,22.3574814
1411,20.2630785
1412,18.04036307
1413,16.05389218
1414,14.54983212
1415,13.63332723
1416,13.28631975
1417,13.40754865
1418,13.88586716
1419,14.68751139
1420,15.87332194
1421,17.52155204
1422,19.61099947
1423,21.92407389
1424,24.08324573
1425,25.76025902
1426,26.85807117
1427,27.4928565
1428,27.84219936
1429,27.99727144
1430,27.90545643
1431,27.41138492
1432,26.33914121
1433,24.58620106
1434,22.21778931
1435,19.50256109
1436,16.82225185
1437,14.46199951
1438,12.41901821
1439,10.44053734
1440,8.334834159
1441,6.255389579
1442,4.610246291
1443,3.685827055
1444,3.387680548
1445,3.329535726
1446,3.178424421
1447,2.906210356
1448,2.677343169
1449,2.589883568
1450,2.633572824
1451,2.80234003
1452,3.117452276
1453,3.585294015
1454,4.203106399
1455,4.981627488
1456,5.939767369
1457,7.064928327
1458,8.280325753
1459,9.503286133
1460,10.70744455
1461,11.86377453
1462,12.89676549
1463,13.77058664
1464,14.58612421
1465,15.58002999
1466,17.00910924
1467,18.96767811
1468,21.28104986
1469,23.58530715
1470,25.54029727
1471,27.03424276
1472,28.25566604
1473,29.56369658
1474,31.22186826
1475,33.20045544
1476,35.19893659
1477,36.84945522
1478,37.94822062
1479,38.57038481
1480,39.00601417
1481,39.56473208
1482,40.38839483
1483,41.42545288
1484,42.56657407
1485,43.75601743
1486,44.96279593
1487,46.10602184
1488,47.06828468
1489,47.78683913
1490,48.29746193
1491,48.67512666
1492,48.94841111
1493,49.0793203
1494,49.02013753
1495,48.77343244
1496,48.39245024
1497,47.95190685
1498,47.53095471
1499,47.20291498
1500,47.01971023
1501,46.99242809
1502,47.09299537
1503,47.28532721
1504,47.55291016
1505,47.90716163
1506,48.3640743
1507,48.89249175
1508,49.4080592
1509,49.83002947
1510,50.12342773
1511,50.3042863
1512,50.42410424
1513,50.53343279
1514,50.65528518
1515,50.7959089
1516,50.96953607
1517,51.19765003
1518,51.485354
1519,51.80924375
1520,52.11312959
1521,52.30611375
1522,52.2959325
1523,52.04658209
1524,51.61605056
1525,51.15776117
1526,50.86373582
1527,50.86076614
1528,51.14772048
1529,51.62690935
1530,52.18153495
1531,52.73065906
1532,53.23689581
1533,53.68357497
1534,54.06115141
1535,54.38074701
1536,54.68001256
1537,54.9972926
1538,55.34227644
1539,55.68542765
1540,55.97201259
1541,56.16355876
1542,56.27290173
1543,56.35832508
1544,56.48535459
1545,56.67593308
1546,56.88545951
1547,57.04694127
1548,57.13719035
1549,57.19367193
1550,57.27441912
1551,57.38754086
1552,57.45451904
1553,57.37750378
1554,57.14946551
1555,56.87371053
1556,56.6802056
1557,56.62065342
1558,56.6204534
1559,56.54302548
1560,56.31966518
1561,56.0054287
1562,55.71905279
1563,55.56155704
1564,55.57565941
1565,55.73516979
1566,55.968942
1567,56.20816162
1568,56.40020514
1569,56.49322568
1570,56.45027344
1571,56.28114764
1572,56.04864944
1573,55.85432821
1574,55.8002757
1575,55.92408866
1576,56.16828358
1577,56.43074707
1578,56.64629755
1579,56.82082031
1580,57.00311506
1581,57.23043073
1582,57.49088861
1583,57.74473319
1584,57.97912888
1585,58.2096503
1586,58.43552618
1587,58.62647949
1588,58.75031587
1589,58.80796154
1590,58.83781151
1591,58.87741926
1592,58.93750482
1593,59.01357585
1594,59.09835589
1595,59.18542626
1596,59.27076492
1597,59.3526852
1598,59.43510283
1599,59.52369949
1600,59.61770932
1601,59.71441493
1602,59.81393165
1603,59.91518369
1604,60.01484817
1605,60.10860753
1606,60.19161621
1607,60.25963594
1608,60.30584978
1609,60.31764201
1610,60.28696853
1611,60.22810832
1612,60.17572626
1613,60.15426456
1614,60.1501398
1615,60.1245191
1616,60.05682914
1617,59.96841088
1618,59.90378069
1619,59.89843419
1620,59.96248413
1621,60.08416533
1622,60.24749053
1623,60.44028187
1624,60.63468419
1625,60.77764689
1626,60.82452747
1627,60.78668027
1628,60.74997733
1629,60.83145252
1630,61.09173381
1631,61.49246402
1632,61.93935763
1633,62.3567995
1634,62.72615166
1635,63.06132547
1636,63.3690838
1637,63.64807516
1638,63.89503253
1639,64.08482175
1640,64.16613296
1641,64.10165234
1642,63.91277672
1643,63.68056324
1644,63.49599978
1645,63.39876438
1646,63.36282368
1647,63.33300794
1648,63.25772439
1649,63.09682287
1650,62.82280682
1651,62.42077017
1652,61.89768121
1653,61.30213781
1654,60.71768387
1655,60.22241943
1656,59.85606939
1657,59.60868495
1658,59.42734887
1659,59.25292701
1660,59.0590779
1661,58.85135888
1662,58.6508442
1663,58.48544492
1664,58.36950486
1665,58.29065697
1666,58.23094081
1667,58.18987706
1668,58.17867048
1669,58.20065296
1670,58.24253122
1671,58.28317511
1672,58.31155645
1673,58.33692487
1674,58.37690924
1675,58.4361749
1676,58.50649397
1677,58.5866483
1678,58.68793277
1679,58.81974295
1680,58.97988403
1681,59.15211647
1682,59.30875448
1683,59.42666591
1684,59.50034569
1685,59.54068505
1686,59.57074405
1687,59.61591454
1688,59.6892177
1689,59.78556652
1690,59.88875029
1691,59.9845441
1692,60.06866281
1693,60.14549967
1694,60.22088594
1695,60.29474952
1696,60.36169166
1697,60.41470622
1698,60.44748983
1699,60.45863514
1700,60.45062349
1701,60.42448562
1702,60.38116037
1703,60.32537795
1704,60.26550142
1705,60.20956043
1706,60.15972819
1707,60.11581909
1708,60.07749076
1709,60.02342564
1710,59.90638817
1711,59.6975411
1712,59.42615234
1713,59.17394758
1714,59.02884411
1715,59.01821958
1716,59.09578625
1717,59.20480666
1718,59.32304066
1719,59.45100359
1720,59.59569981
1721,59.7646364
1722,59.96148042
1723,60.18837083
1724,60.44316865
1725,60.7130113
1726,60.9822701
1727,61.24158191
1728,61.48731213
